Dynamic Spectral,PulseID,Source,Telescope,Date,Repeater,Receiver,Observing_band,MJD,GL,GB,SNR,DM_SNR,DM_SNR_err,DM_alig,DM_alig_err,Flux_density,Flux_density_err,Width,Width_err,Freq_high,Freq_low,Freq_peak,Fluence,Fluence_err,Energy,Energy_err,Polar_l,Polar_l_err,Polar_c,Polar_c_err,RM_syn,RM_syn_err,RM_QUfit,RM_QUfit_err,Scatt_t,Scatt_t_err,Scin_f,Scin_f_err,Reference
"",8556,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.83972512,57.73,-31.68,,528.4,+1.59/-1.59,,,,,,,789,721,,,,,,106.3,+10.4/-10.4,14.1,+7.2/-7.2,,,335,+8/-8,,,,,
"",8557,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.84400821,57.73,-31.68,,527.4,+2.47/-2.47,,,,,,,919,725,,,,,,,,,,,,,,,,,,
"",8558,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.84404226,57.73,-31.68,,529.2,+1.48/-1.48,,,,,,,884,722,,,,,,100.3,+13.9/-13.9,-1.7,+9.8/-9.8,,,345,+3/-3,,,,,
"",8559,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.84430565,57.73,-31.68,,527.8,+1.5/-1.5,,,,,,,837,721,,,,,,80.5,+7.1/-7.1,15.4,+5.6/-5.6,,,353,+4/-4,,,,,
"",8560,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.84495866,57.73,-31.68,,528,+0.04/-0.04,,,,,,,920,722,,,,,,96,+3.1/-3.1,0.6,+2.2/-2.2,,,349,+3/-9,,,,,
"",8561,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.84537769,57.73,-31.68,,529,+2.21/-2.21,,,,,,,890,727,,,,,,129.8,+12.1/-12.1,2,+7.4/-7.4,,,361,+12/-1,,,,,
"",8562,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.84546435,57.73,-31.68,,527.8,+2.07/-2.07,,,,,,,843,721,,,,,,125.9,+12.1/-12.1,18.6,+7.7/-7.7,,,343,+8/-2,,,,,
"",8563,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.8458912,57.73,-31.68,,527.8,+2.19/-2.19,,,,,,,838,721,,,,,,,,,,,,,,,,,,
"",8564,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.84605432,57.73,-31.68,,527.1,+2.06/-2.06,,,,,,,919,800,,,,,,,,,,,,,,,,,,
"",8565,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.84735855,57.73,-31.68,,528.2,+2.31/-2.31,,,,,,,837,721,,,,,,,,,,,,,,,,,,
"",8566,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.84776233,57.73,-31.68,,527.2,+2.11/-2.11,,,,,,,919,740,,,,,,109,+9.8/-9.8,0.2,+6.7/-6.7,,,351,+3/-9,,,,,
"",8567,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.84776403,57.73,-31.68,,527.7,+1.9/-1.9,,,,,,,790,721,,,,,,,,,,,,,,,,,,
"",8568,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.84825903,57.73,-31.68,,528.1,+1.61/-1.61,,,,,,,906,721,,,,,,,,,,,,,,,,,,
"",8569,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.84913859,57.73,-31.68,,527.6,+2.05/-2.05,,,,,,,796,721,,,,,,,,,,,,,,,,,,
"",8570,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.84989031,57.73,-31.68,,527.9,+2.06/-2.06,,,,,,,842,721,,,,,,108.9,+18.2/-18.2,8.6,+12.4/-12.4,,,339,+6/-6,,,,,
"",8571,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.85062124,57.73,-31.68,,527.7,+2.07/-2.07,,,,,,,906,724,,,,,,91.5,+11.7/-11.7,-1.7,+8.6/-8.6,,,357,+9/-2,,,,,
"",8572,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.85330257,57.73,-31.68,,526.8,+2.41/-2.41,,,,,,,838,721,,,,,,,,,,,,,,,,,,
"",8573,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.85331071,57.73,-31.68,,528.3,+0.13/-0.13,,,,,,,920,721,,,,,,82.6,+2.3/-2.3,6.5,+1.8/-1.8,,,364,+16/-0,,,,,
"",8574,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.85347532,57.73,-31.68,,527.9,+1.6/-1.6,,,,,,,873,751,,,,,,,,,,,,,,,,,,
"",8575,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.8539226599,57.73,-31.68,,527.9,+2.35/-2.35,,,,,,,919,737,,,,,,,,,,,,,,,,,,
"",8576,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.85485573,57.73,-31.68,,528.7,+1.77/-1.77,,,,,,,880,721,,,,,,110,+10.5/-10.5,17.9,+7.2/-7.2,,,347,+9/-2,,,,,
"",8577,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.85489619,57.73,-31.68,,527.5,+1.91/-1.91,,,,,,,920,850,,,,,,,,,,,,,,,,,,
"",8578,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.85512782,57.73,-31.68,,528.9,+2.33/-2.33,,,,,,,909,721,,,,,,128.9,+14.8/-14.8,15.3,+9.2/-9.2,,,343,+4/-3,,,,,
"",8579,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.8555934,57.73,-31.68,,527.8,+1.98/-1.98,,,,,,,919,778,,,,,,92,+11.8/-11.8,-9,+8.7/-8.7,,,356,+5/-7,,,,,
"",8580,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.85801586,57.73,-31.68,,528.3,+1.89/-1.89,,,,,,,839,722,,,,,,,,,,,,,,,,,,
"",8581,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60363.85880663,57.73,-31.68,,528,+1.73/-1.73,,,,,,,919,738,,,,,,,,,,,,,,,,,,
"",8582,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.66576072,57.73,-31.68,,528.4,+0.31/-0.31,,,,,,,889,721,,,,,,93.3,+6.8/-6.8,-13.3,+5/-5,,,372,+11/-2,,,,,
"",8583,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.66593725,57.73,-31.68,,527.8,+2.03/-2.03,,,,,,,910,721,,,,,,86.4,+8.6/-8.6,4.1,+6.5/-6.5,,,370,+4/-2,,,,,
"",8584,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.66598351,57.73,-31.68,,527.4,+0.57/-0.57,,,,,,,919,728,,,,,,104.5,+7.6/-7.6,-7.1,+5.3/-5.3,,,363,+19/-1,,,,,
"",8585,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.66603701,57.73,-31.68,,527.8,+2.17/-2.17,,,,,,,919,785,,,,,,,,,,,,,,,,,,
"",8586,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.66635592,57.73,-31.68,,528.3,+2.18/-2.18,,,,,,,919,815,,,,,,,,,,,,,,,,,,
"",8587,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.66641978,57.73,-31.68,,528.6,+0.07/-0.07,,,,,,,892,721,,,,,,98.4,+3.7/-3.7,12.8,+2.6/-2.6,,,355,+2/-2,,,,,
"",8588,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.66654217,57.73,-31.68,,528.1,+1.91/-1.91,,,,,,,919,854,,,,,,,,,,,,,,,,,,
"",8589,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.66671315,57.73,-31.68,,527.6,+0.29/-0.29,,,,,,,919,791,,,,,,91.2,+6/-6,-11.7,+4.5/-4.5,,,365,+12/-4,,,,,
"",8590,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.6668371499,57.73,-31.68,,528.8,+0.32/-0.32,,,,,,,886,721,,,,,,96.5,+7.1/-7.1,-6.3,+5.1/-5.1,,,364,+9/-1,,,,,
"",8591,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.66711302,57.73,-31.68,,527.9,+2.09/-2.09,,,,,,,845,721,,,,,,97.9,+10.9/-10.9,9.3,+7.8/-7.8,,,358,+8/-2,,,,,
"",8592,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.6673839,57.73,-31.68,,527.1,+2.2/-2.2,,,,,,,919,830,,,,,,,,,,,,,,,,,,
"",8593,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.66742961,57.73,-31.68,,527.2,+2.36/-2.36,,,,,,,915,721,,,,,,98.8,+4.8/-4.8,-0.7,+3.4/-3.4,,,358,+7/-1,,,,,
"",8594,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.66755687,57.73,-31.68,,528.3,+2.04/-2.04,,,,,,,919,826,,,,,,103.8,+16.6/-16.6,15.7,+11.6/-11.6,,,375,+10/-11,,,,,
"",8595,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.6678523,57.73,-31.68,,529.4,+1.6/-1.6,,,,,,,919,726,,,,,,87.6,+6.3/-6.3,-7.2,+4.7/-4.7,,,343,+12/-2,,,,,
"",8596,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.66794304,57.73,-31.68,,529.5,+1.78/-1.78,,,,,,,919,744,,,,,,93.4,+7.5/-7.5,9.5,+5.5/-5.5,,,354,+4/-16,,,,,
"",8597,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.66812122,57.73,-31.68,,528.6,+2.29/-2.29,,,,,,,919,760,,,,,,96.1,+9.9/-9.9,-16.4,+7.2/-7.2,,,343,+5/-16,,,,,
"",8598,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.66838888,57.73,-31.68,,529.6,+1.82/-1.82,,,,,,,919,721,,,,,,101.4,+4.2/-4.2,8.8,+3/-3,,,346,+3/-10,,,,,
"",8599,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.66877622,57.73,-31.68,,528.5,+0.09/-0.09,,,,,,,919,721,,,,,,84.1,+4.2/-4.2,-1,+3.2/-3.2,,,359,+2/-20,,,,,
"",8600,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.66896961,57.73,-31.68,,528.7,+0.39/-0.39,,,,,,,914,721,,,,,,93.7,+7.6/-7.6,-3.6,+5.5/-5.5,,,373,+20/-1,,,,,
"",8601,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.66902266,57.73,-31.68,,528,+0.6/-0.6,,,,,,,919,726,,,,,,91.4,+9.6/-9.6,2.4,+7.1/-7.1,,,359,+6/-9,,,,,
"",8602,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.66902434,57.73,-31.68,,529.1,+0.11/-0.11,,,,,,,920,721,,,,,,104.5,+4.6/-4.6,-1.1,+3.2/-3.2,,,364,+13/-1,,,,,
"",8603,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.66914893,57.73,-31.68,,528.2,+0.06/-0.06,,,,,,,919,722,,,,,,92.4,+4.9/-4.9,-3.3,+3.6/-3.6,,,365,+16/-1,,,,,
"",8604,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.66915064,57.73,-31.68,,528.6,+0.1/-0.1,,,,,,,919,743,,,,,,94.6,+2.8/-2.8,-8.7,+2/-2,,,354,+3/-8,,,,,
"",8605,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.66922683,57.73,-31.68,,528.1,+0.56/-0.56,,,,,,,919,758,,,,,,93.6,+4.3/-4.3,31.5,+3.3/-3.3,,,349,+4/-12,,,,,
"",8606,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.66936915,57.73,-31.68,,528.9,+0.16/-0.16,,,,,,,919,721,,,,,,79.4,+3.6/-3.6,13.3,+2.9/-2.9,,,355,+2/-2,,,,,
"",8607,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67011526,57.73,-31.68,,528.4,+0.83/-0.83,,,,,,,919,721,,,,,,92.1,+10.2/-10.2,11.6,+7.6/-7.6,,,362,+4/-3,,,,,
"",8608,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67020487,57.73,-31.68,,527.9,+2.14/-2.14,,,,,,,822,721,,,,,,,,,,,,,,,,,,
"",8609,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67021576,57.73,-31.68,,527.8,+2.14/-2.14,,,,,,,913,729,,,,,,101.1,+12.7/-12.7,9.4,+8.9/-8.9,,,349,+6/-7,,,,,
"",8610,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67033224,57.73,-31.68,,529.1,+0.78/-0.78,,,,,,,919,721,,,,,,99.6,+7.6/-7.6,5.9,+5.4/-5.4,,,360,+3/-2,,,,,
"",8611,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67033357,57.73,-31.68,,528,+1.94/-1.94,,,,,,,920,721,,,,,,,,,,,,,,,,,,
"",8612,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67033473,57.73,-31.68,,528,+2.49/-2.49,,,,,,,792,721,,,,,,,,,,,,,,,,,,
"",8613,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67039257,57.73,-31.68,,528.7,+0.27/-0.27,,,,,,,919,797,,,,,,95.8,+6.2/-6.2,4.9,+4.5/-4.5,,,357,+5/-5,,,,,
"",8614,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.6704884,57.73,-31.68,,528.7,+2.02/-2.02,,,,,,,919,828,,,,,,,,,,,,,,,,,,
"",8615,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67048908,57.73,-31.68,,529,+2.31/-2.31,,,,,,,862,723,,,,,,103,+13.6/-13.6,1.9,+9.5/-9.5,,,347,+5/-5,,,,,
"",8616,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67095454,57.73,-31.68,,527.9,+0.08/-0.08,,,,,,,858,721,,,,,,95,+4.2/-4.2,-11.2,+3.1/-3.1,,,359,+2/-2,,,,,
"",8617,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67103053,57.73,-31.68,,528.9,+2.02/-2.02,,,,,,,858,722,,,,,,,,,,,,,,,,,,
"",8618,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67122862,57.73,-31.68,,528,+1.82/-1.82,,,,,,,919,812,,,,,,100.4,+5.7/-5.7,-26.3,+4.2/-4.2,,,347,+6/-7,,,,,
"",8619,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67155427,57.73,-31.68,,529,+0.85/-0.85,,,,,,,919,728,,,,,,97.3,+4.8/-4.8,-8.8,+3.5/-3.5,,,363,+4/-3,,,,,
"",8620,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67188303,57.73,-31.68,,528,+1.92/-1.92,,,,,,,919,721,,,,,,101.6,+6.8/-6.8,-8.6,+4.8/-4.8,,,349,+3/-3,,,,,
"",8621,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67188366,57.73,-31.68,,529.3,+0.89/-0.89,,,,,,,919,721,,,,,,96.4,+6.5/-6.5,-18.5,+4.8/-4.8,,,362,+13/-1,,,,,
"",8622,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.672243,57.73,-31.68,,527.9,+1.76/-1.76,,,,,,,919,722,,,,,,99.9,+10.5/-10.5,2.5,+7.4/-7.4,,,360,+5/-10,,,,,
"",8623,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67227987,57.73,-31.68,,528.8,+1.91/-1.91,,,,,,,919,739,,,,,,100.5,+6.8/-6.8,26.3,+5/-5,,,351,+3/-20,,,,,
"",8624,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67228885,57.73,-31.68,,527.7,+1.88/-1.88,,,,,,,919,844,,,,,,,,,,,,,,,,,,
"",8625,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67280383,57.73,-31.68,,529.1,+0.09/-0.09,,,,,,,919,744,,,,,,92.7,+4.5/-4.5,-10.4,+3.3/-3.3,,,363,+5/-16,,,,,
"",8626,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67283384,57.73,-31.68,,528.4,+1.85/-1.85,,,,,,,919,834,,,,,,97.9,+9.1/-9.1,-8.8,+6.5/-6.5,,,366,+9/-10,,,,,
"",8627,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67292203,57.73,-31.68,,528.6,+2.3/-2.3,,,,,,,890,771,,,,,,,,,,,,,,,,,,
"",8628,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67318217,57.73,-31.68,,527.4,+2.22/-2.22,,,,,,,839,721,,,,,,93.3,+10.9/-10.9,8.7,+8/-8,,,342,+6/-6,,,,,
"",8629,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67338919,57.73,-31.68,,528.2,+2.04/-2.04,,,,,,,900,722,,,,,,91.2,+9.7/-9.7,-22.4,+7.3/-7.3,,,366,+5/-2,,,,,
"",8630,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67348827,57.73,-31.68,,528.1,+2.16/-2.16,,,,,,,919,754,,,,,,89.8,+4.8/-4.8,2.6,+3.6/-3.6,,,359,+4/-5,,,,,
"",8631,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.6734892,57.73,-31.68,,528,+2.11/-2.11,,,,,,,919,851,,,,,,100.1,+9.1/-9.1,2.5,+6.4/-6.4,,,354,+11/-12,,,,,
"",8632,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67348946,57.73,-31.68,,527.6,+1.75/-1.75,,,,,,,858,721,,,,,,93.7,+8.9/-8.9,19.8,+6.6/-6.6,,,354,+3/-3,,,,,
"",8633,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67349068,57.73,-31.68,,528.6,+0.15/-0.15,,,,,,,919,721,,,,,,90.7,+4.3/-4.3,1.8,+3.2/-3.2,,,353,+4/-13,,,,,
"",8634,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67349115,57.73,-31.68,,528.4,+2.04/-2.04,,,,,,,892,721,,,,,,111.8,+7.5/-7.5,-5.8,+5/-5,,,363,+9/-1,,,,,
"",8635,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67363505,57.73,-31.68,,527.9,+2.15/-2.15,,,,,,,776,721,,,,,,103,+13.3/-13.3,-17.1,+9.4/-9.4,,,367,+10/-11,,,,,
"",8636,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67388864,57.73,-31.68,,528,+0.14/-0.14,,,,,,,919,722,,,,,,90.1,+9.1/-9.1,-5.1,+6.8/-6.8,,,357,+5/-1,,,,,
"",8637,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67405577,57.73,-31.68,,528,+2.05/-2.05,,,,,,,892,721,,,,,,,,,,,,,,,,,,
"",8638,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67441991,57.73,-31.68,,527.9,+2.13/-2.13,,,,,,,842,722,,,,,,,,,,,,,,,,,,
"",8639,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67467334,57.73,-31.68,,528.7,+2.1/-2.1,,,,,,,851,721,,,,,,,,,,,,,,,,,,
"",8640,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67509632,57.73,-31.68,,527.7,+2.51/-2.51,,,,,,,900,723,,,,,,,,,,,,,,,,,,
"",8641,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67509653,57.73,-31.68,,528.2,+0.77/-0.77,,,,,,,919,735,,,,,,98.5,+7.8/-7.8,-7.7,+5.6/-5.6,,,355,+3/-15,,,,,
"",8642,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67522099,57.73,-31.68,,527.5,+2.1/-2.1,,,,,,,919,731,,,,,,91.6,+12.7/-12.7,-6,+9.4/-9.4,,,366,+13/-2,,,,,
"",8643,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67541527,57.73,-31.68,,528.3,+0.22/-0.22,,,,,,,919,721,,,,,,95.1,+3.4/-3.4,-7,+2.4/-2.4,,,357,+4/-1,,,,,
"",8644,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.6754155,57.73,-31.68,,528.5,+0.5/-0.5,,,,,,,920,721,,,,,,94.5,+1.8/-1.8,0,+1.3/-1.3,,,357,+6/-1,,,,,
"",8645,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67550197,57.73,-31.68,,528.2,+1.8/-1.8,,,,,,,919,817,,,,,,,,,,,,,,,,,,
"",8646,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67574009,57.73,-31.68,,527.6,+2.11/-2.11,,,,,,,904,732,,,,,,82.3,+14.9/-14.9,-9.4,+11.6/-11.6,,,349,+5/-12,,,,,
"",8647,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67579925,57.73,-31.68,,529.4,+1.44/-1.44,,,,,,,919,721,,,,,,97,+2.3/-2.3,0,+1.7/-1.7,,,364,+11/-1,,,,,
"",8648,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67582719,57.73,-31.68,,528.6,+0.11/-0.11,,,,,,,919,721,,,,,,95.4,+3.1/-3.1,-2,+2.2/-2.2,,,362,+13/-1,,,,,
"",8649,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67584236,57.73,-31.68,,528.6,+1.83/-1.83,,,,,,,919,722,,,,,,89.8,+6.5/-6.5,14.3,+4.9/-4.9,,,373,+22/-1,,,,,
"",8650,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67598948,57.73,-31.68,,528.3,+2.08/-2.08,,,,,,,919,721,,,,,,94.7,+4/-4,-17.7,+3/-3,,,358,+7/-1,,,,,
"",8651,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67602246,57.73,-31.68,,528.5,+0.28/-0.28,,,,,,,876,721,,,,,,87.3,+5.9/-5.9,-16.1,+4.5/-4.5,,,351,+7/-4,,,,,
"",8652,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67602327,57.73,-31.68,,528.5,+1.22/-1.22,,,,,,,826,721,,,,,,77.7,+5/-5,23.2,+4/-4,,,340,+7/-5,,,,,
"",8653,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67605117,57.73,-31.68,,528.4,+0.06/-0.06,,,,,,,920,721,,,,,,82.1,+2.4/-2.4,2.6,+1.9/-1.9,,,358,+1/-1,,,,,
"",8654,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67605293,57.73,-31.68,,527.8,+2.2/-2.2,,,,,,,812,722,,,,,,,,,,,,,,,,,,
"",8655,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67606948,57.73,-31.68,,528,+2.23/-2.23,,,,,,,919,796,,,,,,106,+15.9/-15.9,-19.8,+11.1/-11.1,,,326,+10/-9,,,,,
"",8656,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67623879,57.73,-31.68,,528.3,+2.23/-2.23,,,,,,,889,721,,,,,,93.5,+4.8/-4.8,2.9,+3.5/-3.5,,,355,+6/-4,,,,,
"",8657,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.6763845,57.73,-31.68,,528.6,+1.91/-1.91,,,,,,,826,721,,,,,,129.3,+16.9/-16.9,-10.3,+10.4/-10.4,,,364,+13/-6,,,,,
"",8658,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67648732,57.73,-31.68,,527.9,+2.54/-2.54,,,,,,,919,721,,,,,,97.8,+3.6/-3.6,-5.2,+2.6/-2.6,,,357,+2/-3,,,,,
"",8659,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67655355,57.73,-31.68,,527.4,+2.2/-2.2,,,,,,,884,721,,,,,,,,,,,,,,,,,,
"",8660,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.6767114,57.73,-31.68,,527.8,+0.78/-0.78,,,,,,,919,721,,,,,,101.4,+7/-7,4.6,+4.9/-4.9,,,353,+4/-12,,,,,
"",8661,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67671847,57.73,-31.68,,527.6,+2.41/-2.41,,,,,,,919,721,,,,,,97.2,+3.9/-3.9,25.5,+2.9/-2.9,,,354,+7/-2,,,,,
"",8662,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67673573,57.73,-31.68,,527.5,+2.01/-2.01,,,,,,,919,846,,,,,,103.2,+12.8/-12.8,7.8,+8.9/-8.9,,,371,+10/-8,,,,,
"",8663,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67696506,57.73,-31.68,,528.7,+2.17/-2.17,,,,,,,919,880,,,,,,,,,,,,,,,,,,
"",8664,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67735043,57.73,-31.68,,527.7,+2.03/-2.03,,,,,,,896,722,,,,,,95.7,+6.9/-6.9,19.4,+5.1/-5.1,,,357,+3/-3,,,,,
"",8665,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67743678,57.73,-31.68,,527.5,+1.35/-1.35,,,,,,,919,757,,,,,,,,,,,,,,,,,,
"",8666,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67779383,57.73,-31.68,,528,+1.84/-1.84,,,,,,,849,721,,,,,,90.5,+6.6/-6.6,-12.8,+5/-5,,,349,+5/-4,,,,,
"",8667,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67866818,57.73,-31.68,,527.4,+2.26/-2.26,,,,,,,821,721,,,,,,,,,,,,,,,,,,
"",8668,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67885776,57.73,-31.68,,527.6,+2.01/-2.01,,,,,,,919,828,,,,,,89.6,+8.9/-8.9,-21.1,+6.7/-6.7,,,370,+10/-11,,,,,
"",8669,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67915219,57.73,-31.68,,527.9,+1.94/-1.94,,,,,,,837,721,,,,,,,,,,,,,,,,,,
"",8670,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67916038,57.73,-31.68,,528.5,+1.89/-1.89,,,,,,,919,739,,,,,,105.5,+9.2/-9.2,-9.7,+6.4/-6.4,,,358,+5/-9,,,,,
"",8671,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67916118,57.73,-31.68,,528.7,+1.96/-1.96,,,,,,,920,773,,,,,,103.4,+14.5/-14.5,5.7,+10.1/-10.1,,,353,+8/-10,,,,,
"",8672,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67916238,57.73,-31.68,,528,+1.77/-1.77,,,,,,,919,782,,,,,,97.9,+8.5/-8.5,-20.7,+6.2/-6.2,,,365,+6/-2,,,,,
"",8673,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.6794086,57.73,-31.68,,527.3,+0.79/-0.79,,,,,,,920,721,,,,,,,,,,,,,,,,,,
"",8674,FRB20240114A,GBT,,Yes,PF1 800 MHz,720-920,60370.67941,57.73,-31.68,,529.2,+0.66/-0.66,,,,,,,919,724,,,,,,95.6,+3.4/-3.4,6.8,+2.5/-2.5,,,355,+3/-8,,,,,
